x,y,z,type,cmd,path_id
0.5576,-0.05279999999999999,0.0,1,DRAW_SEGMENT,4
0.5588,-0.05399999999999999,0.0,1,DRAW_SEGMENT,4
0.56,-0.05519999999999999,0.0,1,DRAW_SEGMENT,4
0.5612,-0.05639999999999999,0.0,1,DRAW_SEGMENT,4
0.5612,-0.05639999999999999,0.0,0,PEN_DOWN,4
0.5612,-0.05639999999999999,0.05,0,LIFT_PEN,4
0.5624,-0.0588,0.05,0,TRAVEL_APPROACH,5
0.5624,-0.0588,0.0,0,PEN_DOWN,5
0.5624,-0.0588,0.0,1,DRAW_SEGMENT,5
0.5612,-0.0576,0.0,1,DRAW_SEGMENT,5
0.5612,-0.05639999999999999,0.0,1,DRAW_SEGMENT,5
0.56,-0.05519999999999999,0.0,1,DRAW_SEGMENT,5
0.5588,-0.05399999999999999,0.0,1,DRAW_SEGMENT,5
0.5576,-0.05279999999999999,0.0,1,DRAW_SEGMENT,5
0.5564,-0.05159999999999999,0.0,1,DRAW_SEGMENT,5
0.5552,-0.05039999999999999,0.0,1,DRAW_SEGMENT,5
0.554,-0.049199999999999994,0.0,1,DRAW_SEGMENT,5
0.5528,-0.049199999999999994,0.0,1,DRAW_SEGMENT,5
0.5516,-0.047999999999999994,0.0,1,DRAW_SEGMENT,5
0.5504,-0.047999999999999994,0.0,1,DRAW_SEGMENT,5
0.5492,-0.046799999999999994,0.0,1,DRAW_SEGMENT,5
0.548,-0.046799999999999994,0.0,1,DRAW_SEGMENT,5
0.5468,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5456,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5444,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5432,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.542,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5408,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5396,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5384,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5372,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.536,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5347999999999999,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5336,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5324,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5312,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.53,-0.045599999999999995,0.0,1,DRAW_SEGMENT,5
0.5288,-0.046799999999999994,0.0,1,DRAW_SEGMENT,5
0.5276,-0.046799999999999994,0.0,1,DRAW_SEGMENT,5
0.5264,-0.046799999999999994,0.0,1,DRAW_SEGMENT,5
0.5252,-0.047999999999999994,0.0,1,DRAW_SEGMENT,5
0.524,-0.049199999999999994,0.0,1,DRAW_SEGMENT,5
0.5228,-0.05039999999999999,0.0,1,DRAW_SEGMENT,5
0.5216,-0.05159999999999999,0.0,1,DRAW_SEGMENT,5
