x,y,z,type,cmd,path_id,count
0.608,-0.0084,0,1,DRAW_SEGMENT,0,
0.6092,-0.0084,0,1,DRAW_SEGMENT,0,
0.6104,-0.0084,0,1,DRAW_SEGMENT,0,
0.6116,-0.0084,0,1,DRAW_SEGMENT,0,
0.6128,-0.0084,0,1,DRAW_SEGMENT,0,
0.614,-0.0084,0,1,DRAW_SEGMENT,0,
0.6152,-0.0084,0,1,DRAW_SEGMENT,0,
0.6164,-0.0084,0,1,DRAW_SEGMENT,0,
0.6176,-0.0084,0,1,DRAW_SEGMENT,0,
0.6188,-0.0084,0,1,DRAW_SEGMENT,0,
0.62,-0.0084,0,1,DRAW_SEGMENT,0,
0.6212,-0.0084,0,1,DRAW_SEGMENT,0,
0.6224,-0.0084,0,1,DRAW_SEGMENT,0,
0.6236,-0.0084,0,1,DRAW_SEGMENT,0,
0.6248,-0.0084,0,1,DRAW_SEGMENT,0,
0.626,-0.0084,0,1,DRAW_SEGMENT,0,
0.6272,-0.0084,0,1,DRAW_SEGMENT,0,
0.6284,-0.0084,0,1,DRAW_SEGMENT,0,
0.6296,-0.0084,0,1,DRAW_SEGMENT,0,
0.6308,-0.0084,0,1,DRAW_SEGMENT,0,
0.632,-0.0084,0,1,DRAW_SEGMENT,0,
0.6332,-0.0084,0,1,DRAW_SEGMENT,0,
0.6344,-0.0084,0,1,DRAW_SEGMENT,0,
0.6356,-0.0084,0,1,DRAW_SEGMENT,0,
0.6368,-0.0084,0,1,DRAW_SEGMENT,0,
0.638,-0.0084,0,1,DRAW_SEGMENT,0,
0.6392,-0.0084,0,1,DRAW_SEGMENT,0,
0.6404,-0.0084,0,1,DRAW_SEGMENT,0,
0.6416,-0.0084,0,1,DRAW_SEGMENT,0,
0.6428,-0.0084,0,1,DRAW_SEGMENT,0,
0.644,-0.0084,0,1,DRAW_SEGMENT,0,
0.6452,-0.0084,0,1,DRAW_SEGMENT,0,
0.6464,-0.0084,0,1,DRAW_SEGMENT,0,
0.6476,-0.0084,0,1,DRAW_SEGMENT,0,
0.6488,-0.0084,0,1,DRAW_SEGMENT,0,
0.65,-0.0084,0,1,DRAW_SEGMENT,0,
0.6512,-0.0084,0,1,DRAW_SEGMENT,0,
0.6524,-0.0084,0,1,DRAW_SEGMENT,0,
0.6536,-0.0084,0,1,DRAW_SEGMENT,0,
0.6548,-0.0084,0,1,DRAW_SEGMENT,0,
0.656,-0.0084,0,1,DRAW_SEGMENT,0,
0.6572,-0.0084,0,1,DRAW_SEGMENT,0,
0.6584,-0.0084,0,1,DRAW_SEGMENT,0,
0.6596,-0.0084,0,1,DRAW_SEGMENT,0,
0.6608,-0.0084,0,1,DRAW_SEGMENT,0,
0.662,-0.0084,0,1,DRAW_SEGMENT,0,
0.6632,-0.0084,0,1,DRAW_SEGMENT,0,
0.6644,-0.0084,0,1,DRAW_SEGMENT,0,
0.6656,-0.0084,0,1,DRAW_SEGMENT,0,
0.6668,-0.0084,0,1,DRAW_SEGMENT,0,
