t,x,y,z,v,accel
6.528300294365150691e+00,1.348574472729127949e-01,6.385744727291278733e-02,1.000000000000000021e-02,1.400000000000222768e-02,7.000000000003873124e-01
6.536300294365150698e+00,1.347465729296227488e-01,6.374657292962274124e-02,1.000000000000000021e-02,1.959999999999919446e-02,6.999999999996207034e-01
6.544300294365150705e+00,1.346040202025355348e-01,6.360402020253554112e-02,1.000000000000000021e-02,2.519999999999984058e-02,7.000000000000806688e-01
6.552300294365150712e+00,1.344297890916511806e-01,6.342978909165117307e-02,1.000000000000000021e-02,3.079999999999925506e-02,6.999999999999273470e-01
6.560300294365150719e+00,1.342238795969696585e-01,6.322387959696965098e-02,1.000000000000000021e-02,3.639999999999990465e-02,7.000000000000806688e-01
6.568300294365150727e+00,1.339806135623730909e-01,6.300000000000000044e-02,1.000000000000000021e-02,4.132577085027263480e-02,6.477190392268095120e-01
6.576300294365150734e+00,1.335998135623731042e-01,6.300000000000000044e-02,1.000000000000000021e-02,4.759999999999833808e-02,4.105471814903769001e+00
6.584300294365150741e+00,1.331742135623731060e-01,6.300000000000000044e-02,1.000000000000000021e-02,5.319999999999977525e-02,7.000000000001795897e-01
6.592300294365150748e+00,1.327038135623730963e-01,6.300000000000000044e-02,1.000000000000000021e-02,5.880000000000121241e-02,7.000000000001795897e-01
6.600300294365150755e+00,1.321886135623731029e-01,6.300000000000000044e-02,1.000000000000000021e-02,6.439999999999918012e-02,6.999999999997459366e-01
6.608300294365150762e+00,1.317373901315133100e-01,6.273739013151330424e-02,1.000000000000000021e-02,6.525988042811531331e-02,4.223288774479460272e+00
6.616300294365150769e+00,1.313097319502516958e-01,6.230973195025167610e-02,1.000000000000000021e-02,7.559999999999951481e-02,2.605033183161045596e+00
6.624300294365150776e+00,1.307884271247461982e-01,6.199999999999999956e-02,1.000000000000000021e-02,7.579707717217154528e-02,2.352913852700665220e+00
6.632300294365150783e+00,1.300940271247461866e-01,6.199999999999999956e-02,1.000000000000000021e-02,8.680000000000145932e-02,5.544031411085957650e+00
6.640300294365150791e+00,1.295437938848704174e-01,6.154379388487041247e-02,1.000000000000000021e-02,8.934489333352171880e-02,7.475677916034430659e+00
6.648300294365150798e+00,1.289894221684201592e-01,6.098942216842015429e-02,1.000000000000000021e-02,9.800000000000086420e-02,1.535199965265503952e+00
6.656300294365150805e+00,1.284033720681727608e-01,6.040337206817274901e-02,1.000000000000000021e-02,1.035999999999984433e-01,6.999999999996967537e-01
6.664300294365150812e+00,1.280000000000000027e-01,5.969685424949238567e-02,1.000000000000000021e-02,1.016947372574248387e-01,3.419117560048222426e+00
6.672300294365150819e+00,1.278433434974730054e-01,5.884334349747299964e-02,1.000000000000000021e-02,1.084710404610293444e-01,4.487272930784476088e+00
6.680300294365150826e+00,1.271622582458341311e-01,5.816225824583412529e-02,1.000000000000000021e-02,1.203999999999985360e-01,8.625736863854726266e+00
6.688300294365150833e+00,1.270000000000000018e-01,5.722146781186548264e-02,1.000000000000000021e-02,1.193350312007697145e-01,9.065573881723866023e+00
6.696300294365150840e+00,1.270000000000000018e-01,5.616866781186548307e-02,1.000000000000000021e-02,1.315999999999999392e-01,3.080696943571419322e+00
6.704300294365150847e+00,1.263431457505076183e-01,5.534314575050762464e-02,1.000000000000000021e-02,1.318702119311310206e-01,1.086036153870453980e+01
6.712300294365150855e+00,1.260000000000000009e-01,5.434288137423857329e-02,1.000000000000000021e-02,1.321858202330831455e-01,5.610830655393658439e+00
6.720300294365150862e+00,1.260000000000000009e-01,5.315568137423858086e-02,1.000000000000000021e-02,1.483999999999990604e-01,6.105636114370994960e+00
6.728300294365150869e+00,1.260000000000000009e-01,5.192368137423857694e-02,1.000000000000000021e-02,1.540000000000004976e-01,7.000000000001795897e-01
6.736300294365150876e+00,1.260000000000000009e-01,5.064688137423857539e-02,1.000000000000000021e-02,1.596000000000001862e-01,6.999999999999610978e-01
6.744300294365150883e+00,1.264770981156687624e-01,4.952290188433123436e-02,1.000000000000000021e-02,1.526307075973660221e-01,7.827746377440144343e+00
6.752300294365150890e+00,1.270000000000000018e-01,4.837309493661167553e-02,1.000000000000000021e-02,1.578905078320361199e-01,8.216199106164642219e-01
6.760300294365150897e+00,1.270269443487194172e-01,4.697305565128057081e-02,1.000000000000000021e-02,1.750373173782497349e-01,8.679826027200874705e+00
6.768300294365150904e+00,1.280000000000000027e-01,4.592010849898477132e-02,1.000000000000000021e-02,1.792142139145618540e-01,1.574639983692973999e+01
6.776300294365150911e+00,1.284106108981452610e-01,4.458938910185473309e-02,1.000000000000000021e-02,1.740786201500357511e-01,9.801515551777997715e+00
6.784300294365150918e+00,1.295035151391472072e-01,4.349648486085280763e-02,1.000000000000000021e-02,1.932000000000013984e-01,1.128986268996655973e+01
6.792300294365150926e+00,1.308882643762690479e-01,4.300000000000000350e-02,1.000000000000000021e-02,1.838829309457832295e-01,1.037492444882228249e+01
6.800300294365150933e+00,1.321092508138959343e-01,4.200000000000000261e-02,1.000000000000000021e-02,1.972786687368275615e-01,8.273076004980904230e+00
6.808300294365150940e+00,1.337892508138959491e-01,4.200000000000000261e-02,1.000000000000000021e-02,2.100000000000018519e-01,1.719242436872797697e+01
6.816300294365150947e+00,1.350998372515228585e-01,4.100000000000000172e-02,1.000000000000000021e-02,2.060657059384971013e-01,1.665705893369543844e+01
6.824300294365150954e+00,1.368694372515228408e-01,4.100000000000000172e-02,1.000000000000000021e-02,2.211999999999977873e-01,1.719242436872761459e+01
6.832300294365150961e+00,1.386838372515228623e-01,4.100000000000000172e-02,1.000000000000000021e-02,2.268000000000026939e-01,7.000000000006133538e-01
6.840300294365150968e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,2.894507142828523172e+00,3.661835138468545097e+02
6.848300294365150975e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,3.618133928535654036e+02
6.856300294365150982e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.864300294365150990e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.872300294365150997e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.880300294365151004e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.888300294365151011e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.896300294365151018e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.904300294365151025e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.912300294365151032e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.920300294365151039e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.928300294365151046e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.936300294365151053e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.944300294365151061e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.952300294365151068e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.960300294365151075e+00,1.360000000000000098e-01,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
