t,x,y,z,roll,pitch,yaw,vx,vy,vz,ax,ay,az
26.816000,0.5,-0.004217889851182207,0.44572515723035266,0.000000,1.570796,0.000000,0.0,-0.0009780594558929667,-0.0493234803814743,0.0,0.044244118935763604,-0.030598857307830327
26.824000,0.5,-0.004224351377996723,0.44532962677673643,0.000000,1.570796,0.000000,0.0,-0.0006439301194005524,-0.04955456391390474,0.0,0.03928821518733984,-0.027172025799780057
26.832000,0.5,-0.0042282984590392494,0.44493235731346903,0.000000,1.570796,0.000000,0.0,-0.0003494480128955286,-0.04975823279427078,0.0,0.03433231143891607,-0.023745194291729783
26.840000,0.5,-0.004230048272149684,0.44453356815776696,0.000000,1.570796,0.000000,0.0,-9.46131363778951e-05,-0.04993448702257242,0.0,0.029376407690492295,-0.020318362783679513
26.848000,0.5,-0.004229917995167929,0.44413347862684666,0.000000,1.570796,0.000000,0.0,0.00012057451015234835,-0.05008332659880965,0.0,0.024420503942068524,-0.01689153127562924
26.856000,0.5,-0.00422822480593388,0.44373230803792485,0.000000,1.570796,0.000000,0.0,0.0002961149266952017,-0.05020475152298248,0.0,0.01946460019364475,-0.013464699767578966
26.864000,0.5,-0.004225285882287437,0.4433302757082178,0.000000,1.570796,0.000000,0.0,0.0004320081132506645,-0.050298761795090914,0.0,0.014508696445220987,-0.010037868259528696
26.872000,0.5,-0.004221418402068502,0.4429276009549422,0.000000,1.570796,0.000000,0.0,0.0005282540698187377,-0.05036535741513495,0.0,0.009552792696797215,-0.006611036751478422
26.880000,0.5,-0.004216939543116971,0.4425245030953145,0.000000,1.570796,0.000000,0.0,0.0005848527963994207,-0.050404538383114574,0.0,0.004596888948373443,-0.003184205243428155
26.888000,0.5,-0.0042121664832727446,0.44212120144655126,0.000000,1.570796,0.000000,0.0,0.000601804292992713,-0.050416304699029794,0.0,-0.0003590148000503293,0.00024262626462211861
26.896000,0.5,-0.004207416400375721,0.4417179153258689,0.000000,1.570796,0.000000,0.0,0.0005791085595986158,-0.05040065636288062,0.0,-0.005314918548474087,0.0036694577726723923
26.904000,0.5,-0.004203006472265799,0.441314864050484,0.000000,1.570796,0.000000,0.0,0.0005167655962171266,-0.05035759337466703,0.0,-0.010270822296897866,0.007096289280722666
26.912000,0.5,-0.004199253181596051,0.44091226645719217,0.000000,1.570796,0.000000,0.0,0.00041597102405131254,-0.05028794198903141,0.0,-0.013855861886235396,0.009575761480847177
26.920000,0.5,-0.00419635460080698,0.44051025955337064,0.000000,1.570796,0.000000,0.0,0.0003104491953441011,-0.05021500800092747,0.0,-0.012524595290567443,0.008657735545137178
26.928000,0.5,-0.004194257594116503,0.44010880674462405,0.000000,1.570796,0.000000,0.0,0.0002155774994022333,-0.05014941822030921,0.0,-0.011193328694899491,0.00773970960942718
26.936000,0.5,-0.004192876960462503,0.43970784927729245,0.000000,1.570796,0.000000,0.0,0.0001313559362257091,-0.050091172647176635,0.0,-0.009862062099231537,0.00682168367371718
26.944000,0.5,-0.004192127498782851,0.43930732839771597,0.000000,1.570796,0.000000,0.0,5.778450581452857e-05,-0.050040271281529734,0.0,-0.008530795503563584,0.005903657738007181
26.952000,0.5,-0.004191924008015429,0.43890718535223466,0.000000,1.570796,0.000000,0.0,-5.136791831308353e-06,-0.04999671412336852,0.0,-0.007199528907895631,0.004985631802297183
26.960000,0.5,-0.0041921812870981115,0.43850736138718877,0.000000,1.570796,0.000000,0.0,-5.740795671180159e-05,-0.049960501172692975,0.0,-0.005868262312227677,0.004067605866587183
26.968000,0.5,-0.004192814134968777,0.4381077977489183,0.000000,1.570796,0.000000,0.0,-9.902898882695134e-05,-0.049931632429503124,0.0,-0.004536995716559723,0.003149579930877184
26.976000,0.5,-0.004193737350565304,0.4377084356837634,0.000000,1.570796,0.000000,0.0,-0.00012999988817675735,-0.04991010789379895,0.0,-0.0032057291208917715,0.0022315539951671837
26.984000,0.5,-0.004194865732825565,0.4373092164380642,0.000000,1.570796,0.000000,0.0,-0.00015032065476121975,-0.04989592756558045,0.0,-0.0018744625252238162,0.0013135280594571853
26.992000,0.5,-0.004196114080687441,0.4369100812581608,0.000000,1.570796,0.000000,0.0,-0.0001599912885803384,-0.04988909144484763,0.0,-0.0005431959295558661,0.0003955021237471851
27.000000,0.5,-0.004197397193088809,0.43651097139039335,0.000000,1.570796,0.000000,0.0,-0.00015901178963411355,-0.04988959953160049,0.0,0.0007880706661120875,-0.0005225238119628134
27.008000,0.5,-0.004198629868967546,0.43611182808110194,0.000000,1.570796,0.000000,0.0,-0.00014738215792254488,-0.04989745182583904,0.0,0.002119337261780041,-0.0014405497476728119
27.016000,0.5,-0.004199726907261529,0.4357125925766266,0.000000,1.570796,0.000000,0.0,-0.00012510239344563283,-0.04991264832756326,0.0,0.0034506038574479946,-0.002358575683382812
27.024000,0.5,-0.004200609821753022,0.435313210717069,0.000000,1.570796,0.000000,0.0,-9.567935003537059e-05,-0.04993278992684538,0.0,0.00356089166941774,-0.0024413052360930457
27.032000,0.5,-0.004201265245754649,0.4349136728921239,0.000000,1.570796,0.000000,0.0,-6.866886721702049e-05,-0.04995133927979497,0.0,0.003191729035169781,-0.0021960330013034673
27.040000,0.5,-0.004201716399098025,0.4345139945210667,0.000000,1.570796,0.000000,0.0,-4.461168547265406e-05,-0.049967926454866245,0.0,0.0028225664009218212,-0.001950760766513889
27.048000,0.5,-0.004201986908191743,0.43411419130132034,0.000000,1.570796,0.000000,0.0,-2.3507804802271308e-05,-0.049982551452059196,0.0,0.0024534037666738623,-0.0017054885317243106
27.056000,0.5,-0.004202100399444392,0.43371427893030806,0.000000,1.570796,0.000000,0.0,-5.357225205872237e-06,-0.04999521427137382,0.0,0.0020842411324259024,-0.0014602162969347323
27.064000,0.5,-0.004202080499264568,0.43331427310545273,0.000000,1.570796,0.000000,0.0,9.840053316543157e-06,-0.050005914912810145,0.0,0.0017150784981779434,-0.001214944062145154
