t,x,y,z,rx,ry,rz
84.50399999999668,0.0412122473324846,0.35020204122208054,0.0,3.14,0,0
84.51199999999668,0.04105442430467146,0.3501757373841117,0.0,3.14,0,0
84.51999999999667,0.04089660127685832,0.3501494335461428,0.0,3.14,0,0
84.52799999999667,0.04073877824904518,0.35012312970817394,0.0,3.14,0,0
84.53599999999666,0.040580955221232035,0.3500968258702051,0.0,3.14,0,0
84.54399999999666,0.04042313219341889,0.3500705220322362,0.0,3.14,0,0
84.55199999999665,0.04026530916560575,0.35004421819426734,0.0,3.14,0,0
84.55999999999665,0.04010748613779261,0.3500179143562985,0.0,3.14,0,0
84.56799999999664,0.039842176972186866,0.34997369616203117,0.0,3.14,0,0
84.57599999999664,0.039684353944373724,0.3499473923240623,0.0,3.14,0,0
84.58399999999664,0.03952653091656058,0.34992108848609343,0.0,3.14,0,0
84.59199999999663,0.03936870788874744,0.34989478464812457,0.0,3.14,0,0
84.59999999999663,0.0392108848609343,0.3498684808101557,0.0,3.14,0,0
84.60799999999662,0.039053061833121155,0.34984217697218684,0.0,3.14,0,0
84.61599999999662,0.03889523880530801,0.34981587313421797,0.0,3.14,0,0
84.62399999999661,0.03873741577749487,0.3497895692962491,0.0,3.14,0,0
84.63199999999661,0.03857959274968173,0.34976326545828024,0.0,3.14,0,0
84.6399999999966,0.03842176972186859,0.34973696162031137,0.0,3.14,0,0
84.6479999999966,0.038263946694055445,0.3497106577823425,0.0,3.14,0,0
84.6559999999966,0.0381061236662423,0.34968435394437364,0.0,3.14,0,0
84.66399999999659,0.03794830063842916,0.34965805010640477,0.0,3.14,0,0
84.67199999999659,0.03779047761061602,0.3496317462684359,0.0,3.14,0,0
84.67999999999658,0.03763265458280288,0.34960544243046704,0.0,3.14,0,0
84.68799999999658,0.037474831554989735,0.3495791385924982,0.0,3.14,0,0
84.69599999999657,0.03731700852717659,0.3495528347545293,0.0,3.14,0,0
84.70399999999657,0.03715918549936345,0.34952653091656044,0.0,3.14,0,0
84.71199999999656,0.03700136247155031,0.3495002270785916,0.0,3.14,0,0
84.71999999999656,0.03684353944373717,0.3494739232406227,0.0,3.14,0,0
84.72799999999656,0.036685716415924025,0.34944761940265384,0.0,3.14,0,0
84.73599999999655,0.03652789338811088,0.349421315564685,0.0,3.14,0,0
84.74399999999655,0.03637007036029774,0.3493950117267161,0.0,3.14,0,0
84.75199999999654,0.0362122473324846,0.34936870788874724,0.0,3.14,0,0
84.75999999999654,0.036054424304671456,0.3493424040507784,0.0,3.14,0,0
84.76799999999653,0.035896601276858314,0.3493161002128095,0.0,3.14,0,0
84.77599999999653,0.03573877824904517,0.34928979637484064,0.0,3.14,0,0
84.78399999999652,0.03558095522123203,0.3492634925368718,0.0,3.14,0,0
84.79199999999652,0.03542313219341889,0.3492371886989029,0.0,3.14,0,0
84.79999999999652,0.035265309165605746,0.34921088486093405,0.0,3.14,0,0
84.80799999999651,0.035107486137792604,0.3491845810229652,0.0,3.14,0,0
84.8159999999965,0.03484,0.3491666666666667,0.0,3.14,0,0
84.8239999999965,0.03468,0.3491666666666667,0.0,3.14,0,0
84.8319999999965,0.03452,0.3491666666666667,0.0,3.14,0,0
84.8399999999965,0.03436,0.3491666666666667,0.0,3.14,0,0
84.84799999999649,0.0342,0.3491666666666667,0.0,3.14,0,0
84.85599999999648,0.03404,0.3491666666666667,0.0,3.14,0,0
84.86399999999648,0.03388,0.3491666666666667,0.0,3.14,0,0
84.87199999999648,0.03372,0.3491666666666667,0.0,3.14,0,0
84.87999999999647,0.03356,0.3491666666666667,0.0,3.14,0,0
