x,y,z,type,cmd,path_id,count
0.7196,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7208,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.722,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7232,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7243999999999999,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7256,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7268,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.728,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7292,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7303999999999999,0.05639999999999999,0.0,1,DRAW_SEGMENT,5,
0.7316,0.0576,0.0,1,DRAW_SEGMENT,5,
0.7328,0.0576,0.0,1,DRAW_SEGMENT,5,
0.734,0.0576,0.0,1,DRAW_SEGMENT,5,
0.7352,0.0588,0.0,1,DRAW_SEGMENT,5,
0.7363999999999999,0.0588,0.0,1,DRAW_SEGMENT,5,
0.7376,0.0588,0.0,1,DRAW_SEGMENT,5,
0.7388,0.06,0.0,1,DRAW_SEGMENT,5,
0.74,0.06,0.0,1,DRAW_SEGMENT,5,
0.7412,0.0612,0.0,1,DRAW_SEGMENT,5,
0.7424,0.0624,0.0,1,DRAW_SEGMENT,5,
0.7424,0.06359999999999999,0.0,1,DRAW_SEGMENT,5,
0.7436,0.0648,0.0,1,DRAW_SEGMENT,5,
0.7436,0.06599999999999999,0.0,1,DRAW_SEGMENT,5,
0.7436,0.0672,0.0,1,DRAW_SEGMENT,5,
0.7436,0.06839999999999999,0.0,1,DRAW_SEGMENT,5,
0.7436,0.0696,0.0,1,DRAW_SEGMENT,5,
0.7436,0.07079999999999999,0.0,1,DRAW_SEGMENT,5,
0.7436,0.072,0.0,1,DRAW_SEGMENT,5,
0.7436,0.07319999999999999,0.0,1,DRAW_SEGMENT,5,
0.7436,0.0744,0.0,1,DRAW_SEGMENT,5,
0.7424,0.07559999999999999,0.0,1,DRAW_SEGMENT,5,
0.7412,0.0768,0.0,1,DRAW_SEGMENT,5,
0.74,0.078,0.0,1,DRAW_SEGMENT,5,
0.7388,0.07919999999999999,0.0,1,DRAW_SEGMENT,5,
0.7376,0.0804,0.0,1,DRAW_SEGMENT,5,
0.7363999999999999,0.0804,0.0,1,DRAW_SEGMENT,5,
0.7352,0.0804,0.0,1,DRAW_SEGMENT,5,
0.734,0.08159999999999999,0.0,1,DRAW_SEGMENT,5,
0.7328,0.08159999999999999,0.0,1,DRAW_SEGMENT,5,
0.7316,0.08159999999999999,0.0,1,DRAW_SEGMENT,5,
0.7303999999999999,0.08159999999999999,0.0,1,DRAW_SEGMENT,5,
0.7292,0.08159999999999999,0.0,1,DRAW_SEGMENT,5,
0.728,0.0828,0.0,1,DRAW_SEGMENT,5,
0.7268,0.0828,0.0,1,DRAW_SEGMENT,5,
0.7256,0.0828,0.0,1,DRAW_SEGMENT,5,
