t,x,y,z,vx,vy,vz,type
63.624000000007925,0.3199884799999999,0.14748847999999998,-8.673617379884035e-19,-0.0014399999999999999,-0.0014399999999999999,0.0,1
63.63200000000793,0.3199726933333332,0.1474726933333333,-8.673617379884035e-19,-0.00256,-0.00256,0.0,1
63.64000000000793,0.31994666666666655,0.14744666666666664,-8.673617379884035e-19,-0.004,-0.004,0.0,1
63.64800000000793,0.3199078399999999,0.14740784039452084,-8.673617379884035e-19,-0.0057599999999999995,-0.005758086695192152,0.0,1
63.656000000007936,0.3198536533333332,0.14735472031833313,-8.673617379884035e-19,-0.007840000000000001,-0.007468599018402408,0.0,1
63.66400000000794,0.3197815466666666,0.14728919614355973,-8.673617379884035e-19,-0.01024,-0.008859111341612665,0.0,1
63.67200000000794,0.3196889599999999,0.14721382787020065,-8.673617379884035e-19,-0.012960000000000003,-0.009929623664822921,0.0,1
63.680000000007944,0.3195733337499738,0.1471311754982559,-8.673617379884035e-19,-0.01599801583135615,-0.010680135988033178,0.0,1
63.688000000007946,0.31943317787315817,0.14704379902772546,-8.673617379884035e-19,-0.01898762003922891,-0.011110648311243435,0.0,1
63.69600000000795,0.3192703851626795,0.14695425688052585,-8.673617379884035e-19,-0.02165722424710166,-0.011224987244069388,0.0,1
63.70400000000795,0.3190875156185379,0.14686445698257328,-8.673617379884035e-19,-0.024006828454974417,-0.011224987244069388,0.0,1
63.712000000007954,0.31888712924073326,0.14677465708462073,-8.673617379884035e-19,-0.02603643266284717,-0.011224987244069388,0.0,1
63.72000000000796,0.31867178602926566,0.14668485718666818,-8.673617379884035e-19,-0.02774603687071992,-0.011224987244069388,0.0,1
63.72800000000796,0.31844404598413506,0.1465950572887156,-8.673617379884035e-19,-0.029135641078592674,-0.011224987244069388,0.0,1
63.73600000000796,0.3182064691053415,0.14650525739076306,-8.673617379884035e-19,-0.030205245286465426,-0.011224987244069388,0.0,1
63.744000000007965,0.317961615392885,0.1464154574928105,-8.673617379884035e-19,-0.030954849494338174,-0.011224987244069388,0.0,1
63.75200000000797,0.3177120448467654,0.14632565759485797,-8.673617379884035e-19,-0.03138445370221093,-0.011224987244069388,0.0,1
63.76000000000797,0.3174603174669829,0.1462358576969054,-8.673617379884035e-19,-0.03149405791008368,-0.011224987244069388,0.0,1
63.76800000000797,0.3172089932535374,0.14614605779895284,-8.673617379884035e-19,-0.031283662117956426,-0.011224987244069388,0.0,1
63.776000000007976,0.31696063220642895,0.1460562579010003,-8.673617379884035e-19,-0.030753266325829174,-0.011224987244069388,0.0,1
63.78400000000798,0.3167177943256575,0.14596645800304772,-8.673617379884035e-19,-0.029902870533701928,-0.011224987244069388,0.0,1
63.79200000000798,0.31648303961122304,0.14587665810509517,-8.673617379884035e-19,-0.028732474741574674,-0.011224987244069388,0.0,1
63.800000000007984,0.3162589280631256,0.14578685820714263,-8.673617379884035e-19,-0.02724207894944742,-0.011224987244069388,0.0,1
63.808000000007986,0.3160480196813652,0.14569705830919008,-8.673617379884035e-19,-0.02543168315732016,-0.011224987244069388,0.0,1
63.81600000000799,0.31585287446594185,0.1456072584112375,-8.673617379884035e-19,-0.023301287365192908,-0.011224987244069388,0.0,1
63.82400000000799,0.3156760524168555,0.14551746027157336,-8.673617379884035e-19,-0.02085089157306565,-0.011220874602005089,0.0,1
63.832000000007994,0.31552011353410614,0.14542832515705384,-8.673617379884035e-19,-0.018080495780938396,-0.011009570694540331,0.0,1
63.840000000008,0.3153876065683968,0.14534216047379406,-8.673617379884035e-19,-0.015007957506605838,-0.010478266787075575,0.0,1
63.848000000008,0.3152795130753403,0.14526152622179397,-8.673617379884035e-19,-0.012068749090860335,-0.009626962879610818,0.0,1
63.856000000008,0.31519365324960974,0.1451889824010536,-8.673617379884035e-19,-0.009449540675114833,-0.00845565897214606,0.0,1
63.864000000008005,0.31512746709120515,0.14512708901157295,-8.673617379884035e-19,-0.007150332259369332,-0.006964355064681301,0.0,1
63.87200000000801,0.3150783946001265,0.1450783946001265,-8.673617379884035e-19,-0.00517112384362383,-0.005171123843623829,0.0,1
63.88000000000801,0.3150438757763738,0.14504387577637384,-8.673617379884035e-19,-0.003511915427878329,-0.0035119154278783283,0.0,1
63.88800000000801,0.3150213506199471,0.14502135061994711,-8.673617379884035e-19,-0.002172707012132829,-0.002172707012132828,0.0,1
63.896000000008016,0.31500825913084635,0.1450082591308464,-8.673617379884035e-19,-0.0011534985963873295,-0.0011534985963873286,0.0,1
63.90400000000802,0.31500204130907156,0.1450020413090716,-8.673617379884035e-19,-0.0004542901806418292,-0.0004542901806418292,0.0,1
63.91200000000802,0.3150001371546228,0.1450001371546228,-8.673617379884035e-19,-7.508176489633145e-05,-7.508176489633058e-05,0.0,1
63.920000000008024,0.31499999999999995,0.145,-8.673617379884035e-19,0.0,0.0,0.0,1
63.928000000008026,0.3149995733333333,0.14499957333333333,-8.673617379884035e-19,-0.00016,-0.00016,0.0,1
63.93600000000803,0.31499658666666663,0.14499658666666665,-8.673617379884035e-19,-0.00064,-0.00064,0.0,1
63.94400000000803,0.31498847999999996,0.14498848,-8.673617379884035e-19,-0.0014399999999999999,-0.0014399999999999999,0.0,1
63.952000000008034,0.3149726933333333,0.14497269333333332,-8.673617379884035e-19,-0.00256,-0.00256,0.0,1
63.96000000000804,0.3149466666666666,0.14494666666666667,-8.673617379884035e-19,-0.004,-0.004,0.0,1
63.96800000000804,0.31490783999999994,0.14490784039452087,-8.673617379884035e-19,-0.0057599999999999995,-0.005758086695192153,0.0,1
63.97600000000804,0.31485365333333326,0.14485472031833316,-8.673617379884035e-19,-0.007840000000000001,-0.007468599018402424,0.0,1
63.984000000008045,0.31478154666666663,0.14478919614355976,-8.673617379884035e-19,-0.01024,-0.008859111341612694,0.0,1
63.99200000000805,0.31468895999999996,0.14471382787020068,-8.673617379884035e-19,-0.012960000000000003,-0.009929623664822966,0.0,1
64.00000000000804,0.31457333374997387,0.14463117549825594,-8.673617379884035e-19,-0.01599801583135615,-0.010680135988033237,0.0,1
64.00800000000804,0.3144331778731582,0.1445437990277255,-8.673617379884035e-19,-0.01898762003922893,-0.011110648311243507,0.0,1
64.01600000000803,0.3142703851626796,0.14445425688052588,-8.673617379884035e-19,-0.02165722424710171,-0.011224987244069472,0.0,1
64.02400000000803,0.3140875156185379,0.1443644569825733,-8.673617379884035e-19,-0.024006828454974486,-0.011224987244069472,0.0,1
64.03200000000803,0.3138871292407333,0.14427465708462076,-8.673617379884035e-19,-0.02603643266284726,-0.011224987244069472,0.0,1
64.04000000000802,0.3136717860292657,0.1441848571866682,-8.673617379884035e-19,-0.02774603687072004,-0.011224987244069472,0.0,1
64.04800000000802,0.3134440459841351,0.14409505728871563,-8.673617379884035e-19,-0.029135641078592817,-0.011224987244069472,0.0,1
64.05600000000801,0.31320646910534156,0.1440052573907631,-8.673617379884035e-19,-0.03020524528646559,-0.011224987244069472,0.0,1
64.06400000000801,0.312961615392885,0.14391545749281054,-8.673617379884035e-19,-0.03095484949433836,-0.011224987244069472,0.0,1
64.072000000008,0.31271204484676546,0.143825657594858,-8.673617379884035e-19,-0.031384453702211136,-0.011224987244069472,0.0,1
64.080000000008,0.31246031746698294,0.14373585769690542,-8.673617379884035e-19,-0.03149405791008391,-0.011224987244069472,0.0,1
64.088000000008,0.31220899325353746,0.14364605779895287,-8.673617379884035e-19,-0.03128366211795668,-0.011224987244069472,0.0,1
64.09600000000799,0.311960632206429,0.14355625790100032,-8.673617379884035e-19,-0.030753266325829455,-0.011224987244069472,0.0,1
64.10400000000799,0.3117177943256575,0.14346645800304775,-8.673617379884035e-19,-0.029902870533702226,-0.011224987244069472,0.0,1
64.11200000000798,0.3114830396112231,0.1433766581050952,-8.673617379884035e-19,-0.028732474741574997,-0.011224987244069472,0.0,1
64.12000000000798,0.31125892806312566,0.14328685820714265,-8.673617379884035e-19,-0.027242078949447766,-0.011224987244069472,0.0,1
64.12800000000797,0.31104801968136525,0.14319705830919008,-8.673617379884035e-19,-0.02543168315732054,-0.011224987244069472,0.0,1
64.13600000000797,0.31085287446594184,0.14310725841123753,-8.673617379884035e-19,-0.023301287365193307,-0.011224987244069472,0.0,1
64.14400000000796,0.3106760524168555,0.14301746027157336,-8.673617379884035e-19,-0.020850891573066077,-0.011220874602005177,0.0,1
64.15200000000796,0.31052011353410613,0.14292832515705384,-8.673617379884035e-19,-0.018080495780938843,-0.011009570694540453,0.0,1
64.16000000000795,0.31038760656839687,0.14284216047379406,-8.673617379884035e-19,-0.015007957506606284,-0.010478266787075727,0.0,1
64.16800000000795,0.31027951307534035,0.14276152622179397,-8.673617379884035e-19,-0.012068749090860734,-0.009626962879611003,0.0,1
64.17600000000795,0.3101936532496098,0.1426889824010536,-8.673617379884035e-19,-0.009449540675115185,-0.008455658972146278,0.0,1
64.18400000000794,0.3101274670912052,0.14262708901157295,-8.673617379884035e-19,-0.0071503322593696374,-0.006964355064681551,0.0,1
64.19200000000794,0.31007839460012654,0.1425783946001265,-8.673617379884035e-19,-0.00517112384362409,-0.0051711238436240835,0.0,1
64.20000000000793,0.3100438757763739,0.14254387577637384,-8.673617379884035e-19,-0.0035119154278785442,-0.003511915427878538,0.0,1
64.20800000000793,0.3100213506199471,0.1425213506199471,-8.673617379884035e-19,-0.002172707012132999,-0.002172707012132993,0.0,1
64.21600000000792,0.3100082591308464,0.1425082591308464,-8.673617379884035e-19,-0.0011534985963874526,-0.0011534985963874483,0.0,1
64.22400000000792,0.3100020413090716,0.1425020413090716,-8.673617379884035e-19,-0.00045429018064190724,-0.00045429018064190464,0.0,1
64.23200000000791,0.3100001371546228,0.14250013715462279,-8.673617379884035e-19,-7.508176489636267e-05,-7.508176489636094e-05,0.0,1
64.24000000000791,0.31,0.1425,-8.673617379884035e-19,0.0,0.0,0.0,1
64.2480000000079,0.30999957333333333,0.1425,-8.673617379884035e-19,-0.00016,0.0,0.0,1
64.2560000000079,0.3099965866666667,0.1425,-8.673617379884035e-19,-0.00064,0.0,0.0,1
64.2640000000079,0.30998848,0.1425,-8.673617379884035e-19,-0.0014399999999999999,0.0,0.0,1
64.27200000000789,0.3099726933333333,0.1425,-8.673617379884035e-19,-0.00256,0.0,0.0,1
64.28000000000789,0.30994666666666665,0.1425,-8.673617379884035e-19,-0.004,0.0,0.0,1
64.28800000000788,0.30990784,0.1425,-8.673617379884035e-19,-0.0057599999999999995,0.0,0.0,1
64.29600000000788,0.3098536533333333,0.1425,-8.673617379884035e-19,-0.007840000000000001,0.0,0.0,1
64.30400000000787,0.3097815466666667,0.1425,-8.673617379884035e-19,-0.01024,0.0,0.0,1
64.31200000000787,0.30968896,0.1425,-8.673617379884035e-19,-0.012960000000000003,0.0,0.0,1
64.32000000000787,0.3095733337499739,0.1425,-8.673617379884035e-19,-0.01599801583135616,0.0,0.0,1
64.32800000000786,0.30943317787315827,0.1425,-8.673617379884035e-19,-0.018987620039228957,0.0,0.0,1
64.33600000000786,0.30927038516267963,0.1425,-8.673617379884035e-19,-0.02165722424710176,0.0,0.0,1
64.34400000000785,0.309087515618538,0.1425,-8.673617379884035e-19,-0.02400682845497456,0.0,0.0,1
64.35200000000785,0.30888712924073336,0.1425,-8.673617379884035e-19,-0.026036432662847362,0.0,0.0,1
64.36000000000784,0.30867178602926576,0.1425,-8.673617379884035e-19,-0.02774603687072016,0.0,0.0,1
64.36800000000784,0.30844404598413516,0.1425,-8.673617379884035e-19,-0.029135641078592962,0.0,0.0,1
64.37600000000783,0.3082064691053416,0.1425,-8.673617379884035e-19,-0.03020524528646576,0.0,0.0,1
64.38400000000783,0.307961615392885,0.1425,-8.673617379884035e-19,-0.030954849494338556,0.0,0.0,1
64.39200000000783,0.3077120448467655,0.1425,-8.673617379884035e-19,-0.03138445370221135,0.0,0.0,1
64.40000000000782,0.307460317466983,0.1425,-8.673617379884035e-19,-0.03149405791008415,0.0,0.0,1
64.40800000000782,0.3072089932535375,0.1425,-8.673617379884035e-19,-0.03128366211795695,0.0,0.0,1
64.41600000000781,0.306960632206429,0.1425,-8.673617379884035e-19,-0.030753266325829743,0.0,0.0,1
64.42400000000781,0.30671779432565754,0.1425,-8.673617379884035e-19,-0.02990287053370254,0.0,0.0,1
64.4320000000078,0.30648303961122314,0.1425,-8.673617379884035e-19,-0.028732474741575333,0.0,0.0,1
64.4400000000078,0.3062589280631257,0.1425,-8.673617379884035e-19,-0.027242078949448127,0.0,0.0,1
64.4480000000078,0.3060480196813653,0.1425,-8.673617379884035e-19,-0.025431683157320917,0.0,0.0,1
64.45600000000779,0.3058528744659419,0.1425,-8.673617379884035e-19,-0.023301287365193712,0.0,0.0,1
64.46400000000779,0.3056760524168555,0.1425,-8.673617379884035e-19,-0.020850891573066504,0.0,0.0,1
64.47200000000778,0.30552011353410613,0.1425,-8.673617379884035e-19,-0.018080495780939298,0.0,0.0,1
64.48000000000778,0.3053876065683969,0.1425,-8.673617379884035e-19,-0.015007957506606731,0.0,0.0,1
64.48800000000777,0.30527951307534035,0.1425,-8.673617379884035e-19,-0.012068749090861136,0.0,0.0,1
64.49600000000777,0.3051936532496098,0.1425,-8.673617379884035e-19,-0.009449540675115543,0.0,0.0,1
64.50400000000776,0.3051274670912052,0.1425,-8.673617379884035e-19,-0.007150332259369948,0.0,0.0,1
64.51200000000776,0.30507839460012653,0.1425,-8.673617379884035e-19,-0.005171123843624354,0.0,0.0,1
64.52000000000776,0.3050438757763739,0.1425,-8.673617379884035e-19,-0.0035119154278787593,0.0,0.0,1
64.52800000000775,0.3050213506199471,0.1425,-8.673617379884035e-19,-0.002172707012133167,0.0,0.0,1
64.53600000000775,0.3050082591308464,0.1425,-8.673617379884035e-19,-0.0011534985963875758,0.0,0.0,1
64.54400000000774,0.3050020413090716,0.1425,-8.673617379884035e-19,-0.00045429018064198357,0.0,0.0,1
64.55200000000774,0.30500013715462276,0.1425,-8.673617379884035e-19,-7.50817648963939e-05,0.0,0.0,1
64.56000000000773,0.305,0.1425,-8.673617379884035e-19,0.0,0.0,0.0,1
64.56800000000773,0.30499957333333333,0.1425,-8.673617379884035e-19,-0.00016,0.0,0.0,1
64.57600000000772,0.3049965866666667,0.1425,-8.673617379884035e-19,-0.00064,0.0,0.0,1
64.58400000000772,0.30498848,0.1425,-8.673617379884035e-19,-0.0014399999999999999,0.0,0.0,1
64.59200000000772,0.3049726933333333,0.1425,-8.673617379884035e-19,-0.00256,0.0,0.0,1
64.60000000000771,0.30494666666666664,0.1425,-8.673617379884035e-19,-0.004,0.0,0.0,1
64.6080000000077,0.30490784,0.1425,-8.673617379884035e-19,-0.0057599999999999995,0.0,0.0,1
64.6160000000077,0.3048536533333333,0.1425,-8.673617379884035e-19,-0.007840000000000001,0.0,0.0,1
64.6240000000077,0.3047815466666667,0.1425,-8.673617379884035e-19,-0.01024,0.0,0.0,1
64.6320000000077,0.30468896,0.1425,-8.673617379884035e-19,-0.012960000000000003,0.0,0.0,1
64.64000000000769,0.3045733337499739,0.1425,-8.673617379884035e-19,-0.01599801583135616,0.0,0.0,1
64.64800000000768,0.30443317787315827,0.1425,-8.673617379884035e-19,-0.018987620039228957,0.0,0.0,1
64.65600000000768,0.3042703851626796,0.1425,-8.673617379884035e-19,-0.02165722424710176,0.0,0.0,1
64.66400000000768,0.304087515618538,0.1425,-8.673617379884035e-19,-0.02400682845497456,0.0,0.0,1
64.67200000000767,0.30388712924073336,0.1425,-8.673617379884035e-19,-0.026036432662847362,0.0,0.0,1
64.68000000000767,0.30367178602926576,0.1425,-8.673617379884035e-19,-0.02774603687072016,0.0,0.0,1
64.68800000000766,0.30344404598413516,0.1425,-8.673617379884035e-19,-0.029135641078592962,0.0,0.0,1
64.69600000000766,0.3032064691053416,0.1425,-8.673617379884035e-19,-0.03020524528646576,0.0,0.0,1
64.70400000000765,0.302961615392885,0.1425,-8.673617379884035e-19,-0.030954849494338556,0.0,0.0,1
64.71200000000765,0.3027120448467655,0.1425,-8.673617379884035e-19,-0.03138445370221135,0.0,0.0,1
64.72000000000764,0.302460317466983,0.1425,-8.673617379884035e-19,-0.03149405791008415,0.0,0.0,1
64.72800000000764,0.3022089932535375,0.1425,-8.673617379884035e-19,-0.03128366211795695,0.0,0.0,1
64.73600000000764,0.301960632206429,0.1425,-8.673617379884035e-19,-0.030753266325829743,0.0,0.0,1
64.74400000000763,0.30171779432565754,0.1425,-8.673617379884035e-19,-0.02990287053370254,0.0,0.0,1
64.75200000000763,0.30148303961122314,0.1425,-8.673617379884035e-19,-0.028732474741575333,0.0,0.0,1
64.76000000000762,0.3012589280631257,0.1425,-8.673617379884035e-19,-0.027242078949448127,0.0,0.0,1
64.76800000000762,0.3010480196813653,0.1425,-8.673617379884035e-19,-0.025431683157320917,0.0,0.0,1
64.77600000000761,0.3008528744659419,0.1425,-8.673617379884035e-19,-0.023301287365193712,0.0,0.0,1
64.78400000000761,0.3006760524168555,0.1425,-8.673617379884035e-19,-0.020850891573066504,0.0,0.0,1
64.7920000000076,0.3005201135341061,0.1425,-8.673617379884035e-19,-0.018080495780939298,0.0,0.0,1
64.8000000000076,0.3003876065683969,0.1425,-8.673617379884035e-19,-0.015007957506606731,0.0,0.0,1
64.8080000000076,0.30027951307534034,0.1425,-8.673617379884035e-19,-0.012068749090861136,0.0,0.0,1
64.81600000000759,0.3001936532496098,0.1425,-8.673617379884035e-19,-0.009449540675115543,0.0,0.0,1
64.82400000000759,0.3001274670912052,0.1425,-8.673617379884035e-19,-0.007150332259369948,0.0,0.0,1
64.83200000000758,0.30007839460012653,0.1425,-8.673617379884035e-19,-0.005171123843624354,0.0,0.0,1
64.84000000000758,0.30004387577637387,0.1425,-8.673617379884035e-19,-0.0035119154278787593,0.0,0.0,1
64.84800000000757,0.3000213506199471,0.1425,-8.673617379884035e-19,-0.002172707012133167,0.0,0.0,1
64.85600000000757,0.3000082591308464,0.1425,-8.673617379884035e-19,-0.0011534985963875758,0.0,0.0,1
64.86400000000756,0.3000020413090716,0.1425,-8.673617379884035e-19,-0.00045429018064198357,0.0,0.0,1
64.87200000000756,0.30000013715462276,0.1425,-8.673617379884035e-19,-7.50817648963939e-05,0.0,0.0,1
64.88000000000756,0.3,0.1425,-8.673617379884035e-19,0.0,0.0,0.0,1
64.88800000000755,0.2999995733333333,0.1425,-8.673617379884035e-19,-0.00016,0.0,0.0,1
64.89600000000755,0.2999965866666667,0.1425,-8.673617379884035e-19,-0.00064,0.0,0.0,1
64.90400000000754,0.29998848,0.1425,-8.673617379884035e-19,-0.0014399999999999999,0.0,0.0,1
64.91200000000754,0.2999726933333333,0.1425,-8.673617379884035e-19,-0.00256,0.0,0.0,1
64.92000000000753,0.29994666666666664,0.1425,-8.673617379884035e-19,-0.004,0.0,0.0,1
64.92800000000753,0.29990784,0.1425,-8.673617379884035e-19,-0.0057599999999999995,0.0,0.0,1
64.93600000000752,0.2998536533333333,0.1425,-8.673617379884035e-19,-0.007840000000000001,0.0,0.0,1
64.94400000000752,0.2997815466666667,0.1425,-8.673617379884035e-19,-0.01024,0.0,0.0,1
64.95200000000752,0.29968896,0.1425,-8.673617379884035e-19,-0.012960000000000003,0.0,0.0,1
64.96000000000751,0.2995733337499739,0.1425,-8.673617379884035e-19,-0.01599801583135616,0.0,0.0,1
64.9680000000075,0.29943317787315826,0.1425,-8.673617379884035e-19,-0.018987620039228957,0.0,0.0,1
64.9760000000075,0.2992703851626796,0.1425,-8.673617379884035e-19,-0.02165722424710176,0.0,0.0,1
64.9840000000075,0.29908751561853797,0.1425,-8.673617379884035e-19,-0.02400682845497456,0.0,0.0,1
64.9920000000075,0.29888712924073335,0.1425,-8.673617379884035e-19,-0.026036432662847362,0.0,0.0,1
65.00000000000749,0.29867178602926575,0.1425,-8.673617379884035e-19,-0.02774603687072016,0.0,0.0,1
65.00800000000748,0.29844404598413515,0.1425,-8.673617379884035e-19,-0.029135641078592962,0.0,0.0,1
65.01600000000748,0.2982064691053416,0.1425,-8.673617379884035e-19,-0.03020524528646576,0.0,0.0,1
65.02400000000748,0.297961615392885,0.1425,-8.673617379884035e-19,-0.030954849494338556,0.0,0.0,1
65.03200000000747,0.2977120448467655,0.1425,-8.673617379884035e-19,-0.03138445370221135,0.0,0.0,1
65.04000000000747,0.297460317466983,0.1425,-8.673617379884035e-19,-0.03149405791008415,0.0,0.0,1
65.04800000000746,0.2972089932535375,0.1425,-8.673617379884035e-19,-0.03128366211795695,0.0,0.0,1
65.05600000000746,0.296960632206429,0.1425,-8.673617379884035e-19,-0.030753266325829743,0.0,0.0,1
65.06400000000745,0.29671779432565754,0.1425,-8.673617379884035e-19,-0.02990287053370254,0.0,0.0,1
65.07200000000745,0.29648303961122313,0.1425,-8.673617379884035e-19,-0.028732474741575333,0.0,0.0,1
65.08000000000744,0.2962589280631257,0.1425,-8.673617379884035e-19,-0.027242078949448127,0.0,0.0,1
65.08800000000744,0.2960480196813653,0.1425,-8.673617379884035e-19,-0.025431683157320917,0.0,0.0,1
65.09600000000744,0.2958528744659419,0.1425,-8.673617379884035e-19,-0.023301287365193712,0.0,0.0,1
65.10400000000743,0.2956760524168555,0.1425,-8.673617379884035e-19,-0.020850891573066504,0.0,0.0,1
65.11200000000743,0.2955201135341061,0.1425,-8.673617379884035e-19,-0.018080495780939298,0.0,0.0,1
65.12000000000742,0.2953876065683969,0.1425,-8.673617379884035e-19,-0.015007957506606731,0.0,0.0,1
65.12800000000742,0.29527951307534034,0.1425,-8.673617379884035e-19,-0.012068749090861136,0.0,0.0,1
65.13600000000741,0.2951936532496098,0.1425,-8.673617379884035e-19,-0.009449540675115543,0.0,0.0,1
65.14400000000741,0.2951274670912052,0.1425,-8.673617379884035e-19,-0.007150332259369948,0.0,0.0,1
65.1520000000074,0.2950783946001265,0.1425,-8.673617379884035e-19,-0.005171123843624354,0.0,0.0,1
65.1600000000074,0.29504387577637387,0.1425,-8.673617379884035e-19,-0.0035119154278787593,0.0,0.0,1
65.1680000000074,0.2950213506199471,0.1425,-8.673617379884035e-19,-0.002172707012133167,0.0,0.0,1
65.17600000000739,0.2950082591308464,0.1425,-8.673617379884035e-19,-0.0011534985963875758,0.0,0.0,1
65.18400000000739,0.2950020413090716,0.1425,-8.673617379884035e-19,-0.00045429018064198357,0.0,0.0,1
65.19200000000738,0.29500013715462275,0.1425,-8.673617379884035e-19,-7.50817648963939e-05,0.0,0.0,1
65.20000000000738,0.295,0.1425,-8.673617379884035e-19,0.0,0.0,0.0,1
65.20800000000737,0.2949995733333333,0.1425,-8.673617379884035e-19,-0.00016,0.0,0.0,1
65.21600000000737,0.29499658666666667,0.1425,-8.673617379884035e-19,-0.00064,0.0,0.0,1
65.22400000000736,0.29498848,0.1425,-8.673617379884035e-19,-0.0014399999999999999,0.0,0.0,1
65.23200000000736,0.2949726933333333,0.1425,-8.673617379884035e-19,-0.00256,0.0,0.0,1
65.24000000000736,0.29494666666666663,0.1425,-8.673617379884035e-19,-0.004,0.0,0.0,1
65.24800000000735,0.29490784,0.1425,-8.673617379884035e-19,-0.0057599999999999995,0.0,0.0,1
65.25600000000735,0.2948536533333333,0.1425,-8.673617379884035e-19,-0.007840000000000001,0.0,0.0,1
65.26400000000734,0.29478154666666667,0.1425,-8.673617379884035e-19,-0.01024,0.0,0.0,1
65.27200000000734,0.29468896,0.1425,-8.673617379884035e-19,-0.012960000000000003,0.0,0.0,1
65.28000000000733,0.2945733337499739,0.1425,-8.673617379884035e-19,-0.01599801583135616,0.0,0.0,1
65.28800000000733,0.29443317787315826,0.1425,-8.673617379884035e-19,-0.018987620039228957,0.0,0.0,1
65.29600000000733,0.2942703851626796,0.1425,-8.673617379884035e-19,-0.02165722424710176,0.0,0.0,1
65.30400000000732,0.29408751561853796,0.1425,-8.673617379884035e-19,-0.02400682845497456,0.0,0.0,1
65.31200000000732,0.29388712924073335,0.1425,-8.673617379884035e-19,-0.026036432662847362,0.0,0.0,1
65.32000000000731,0.29367178602926575,0.1425,-8.673617379884035e-19,-0.02774603687072016,0.0,0.0,1
65.32800000000731,0.29344404598413515,0.1425,-8.673617379884035e-19,-0.029135641078592962,0.0,0.0,1
65.3360000000073,0.2932064691053416,0.1425,-8.673617379884035e-19,-0.03020524528646576,0.0,0.0,1
65.3440000000073,0.292961615392885,0.1425,-8.673617379884035e-19,-0.030954849494338556,0.0,0.0,1
65.3520000000073,0.2927120448467655,0.1425,-8.673617379884035e-19,-0.03138445370221135,0.0,0.0,1
65.36000000000729,0.292460317466983,0.1425,-8.673617379884035e-19,-0.03149405791008415,0.0,0.0,1
65.36800000000729,0.2922089932535375,0.1425,-8.673617379884035e-19,-0.03128366211795695,0.0,0.0,1
65.37600000000728,0.291960632206429,0.1425,-8.673617379884035e-19,-0.030753266325829743,0.0,0.0,1
65.38400000000728,0.29171779432565753,0.1425,-8.673617379884035e-19,-0.02990287053370254,0.0,0.0,1
65.39200000000727,0.2914830396112231,0.1425,-8.673617379884035e-19,-0.028732474741575333,0.0,0.0,1
65.40000000000727,0.2912589280631257,0.1425,-8.673617379884035e-19,-0.027242078949448127,0.0,0.0,1
65.40800000000726,0.2910480196813653,0.1425,-8.673617379884035e-19,-0.025431683157320917,0.0,0.0,1
65.41600000000726,0.2908528744659419,0.1425,-8.673617379884035e-19,-0.023301287365193712,0.0,0.0,1
65.42400000000725,0.2906760524168555,0.1425,-8.673617379884035e-19,-0.020850891573066504,0.0,0.0,1
65.43200000000725,0.2905201135341061,0.1425,-8.673617379884035e-19,-0.018080495780939298,0.0,0.0,1
65.44000000000725,0.2903876065683969,0.1425,-8.673617379884035e-19,-0.015007957506606731,0.0,0.0,1
65.44800000000724,0.29027951307534033,0.1425,-8.673617379884035e-19,-0.012068749090861136,0.0,0.0,1
65.45600000000724,0.2901936532496098,0.1425,-8.673617379884035e-19,-0.009449540675115543,0.0,0.0,1
65.46400000000723,0.2901274670912052,0.1425,-8.673617379884035e-19,-0.007150332259369948,0.0,0.0,1
65.47200000000723,0.2900783946001265,0.1425,-8.673617379884035e-19,-0.005171123843624354,0.0,0.0,1
65.48000000000722,0.29004387577637386,0.1425,-8.673617379884035e-19,-0.0035119154278787593,0.0,0.0,1
65.48800000000722,0.2900213506199471,0.1425,-8.673617379884035e-19,-0.002172707012133167,0.0,0.0,1
65.49600000000721,0.2900082591308464,0.1425,-8.673617379884035e-19,-0.0011534985963875758,0.0,0.0,1
65.50400000000721,0.2900020413090716,0.1425,-8.673617379884035e-19,-0.00045429018064198357,0.0,0.0,1
65.5120000000072,0.29000013715462275,0.1425,-8.673617379884035e-19,-7.50817648963939e-05,0.0,0.0,1
65.5200000000072,0.29,0.1425,-8.673617379884035e-19,0.0,0.0,0.0,1
65.5280000000072,0.2899995733333333,0.1425,-8.673617379884035e-19,-0.00016,0.0,0.0,1
65.53600000000719,0.28999658666666667,0.1425,-8.673617379884035e-19,-0.00064,0.0,0.0,1
65.54400000000719,0.28998848,0.1425,-8.673617379884035e-19,-0.0014399999999999999,0.0,0.0,1
65.55200000000718,0.2899726933333333,0.1425,-8.673617379884035e-19,-0.00256,0.0,0.0,1
65.56000000000718,0.28994666666666663,0.1425,-8.673617379884035e-19,-0.004,0.0,0.0,1
65.56800000000717,0.28990783999999997,0.1425,-8.673617379884035e-19,-0.0057599999999999995,0.0,0.0,1
65.57600000000717,0.2898536533333333,0.1425,-8.673617379884035e-19,-0.007840000000000001,0.0,0.0,1
65.58400000000717,0.28978154666666667,0.1425,-8.673617379884035e-19,-0.01024,0.0,0.0,1
65.59200000000716,0.28968896,0.1425,-8.673617379884035e-19,-0.012960000000000003,0.0,0.0,1
65.60000000000716,0.2895733337499739,0.1425,-8.673617379884035e-19,-0.01599801583135616,0.0,0.0,1
65.60800000000715,0.28943317787315825,0.1425,-8.673617379884035e-19,-0.018987620039228957,0.0,0.0,1
