x,y,z,t,vx,vy,vz,ax,ay,az
0.007999999999999993,-0.06079999999999999,0.0,8.368,-0.025000000000000716,-0.02499999999999898,0.0,5.421010862427522e-14,-1.0842021724855044e-13,0.0
0.007999999999999993,-0.06079999999999999,0.0,8.376,-0.02499999999999985,-0.025000000000000716,0.0,5.421010862427522e-14,-1.0842021724855044e-13,0.0
0.007599999999999996,-0.061200000000000004,0.0,8.384,-0.02499999999999985,-0.025000000000000716,0.0,0.0,0.0,0.0
0.007599999999999996,-0.061200000000000004,0.0,8.392,-0.02499999999999985,-0.025000000000000716,0.0,0.0,0.0,0.0
0.007199999999999998,-0.061600000000000016,0.0,8.4,-0.02499999999999985,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0
0.007199999999999998,-0.061600000000000016,0.0,8.408,-0.02499999999999985,0.0,0.0,-1.5624999999999905,1.0842021724855044e-13,0.0
0.0068000000000000005,-0.061600000000000016,0.0,8.416,-0.0499999999999997,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
0.006400000000000003,-0.062,0.0,8.424,-0.02499999999999985,-0.02499999999999898,0.0,1.5624999999999905,1.5624999999999363,0.0
0.006400000000000003,-0.062,0.0,8.432,-0.02499999999999985,0.0,0.0,-1.5625000000000446,-1.0842021724855044e-13,0.0
0.006000000000000005,-0.062,0.0,8.44,-0.050000000000000565,-0.025000000000000716,0.0,-5.421010862427522e-14,-1.5625000000000446,0.0
0.005599999999999994,-0.06240000000000001,0.0,8.448,-0.025000000000000716,-0.025000000000000716,0.0,1.5625000000000446,1.5625000000000446,0.0
0.005599999999999994,-0.06240000000000001,0.0,8.456,-0.02499999999999985,0.0,0.0,-1.5624999999999363,1.5625000000000446,0.0
0.005199999999999996,-0.06240000000000001,0.0,8.464,-0.0499999999999997,0.0,0.0,-1.5624999999999905,-1.5624999999999363,0.0
0.004799999999999999,-0.06240000000000001,0.0,8.472,-0.0499999999999997,-0.02499999999999898,0.0,1.5624999999999905,-1.5624999999999363,0.0
0.004400000000000001,-0.0628,0.0,8.48,-0.02499999999999985,-0.02499999999999898,0.0,1.5624999999999905,1.5624999999999363,0.0
0.004400000000000001,-0.0628,0.0,8.488,-0.02499999999999985,0.0,0.0,-1.5624999999999905,1.5624999999999363,0.0
0.0040000000000000036,-0.0628,0.0,8.496,-0.0499999999999997,0.0,0.0,-1.5625000000000446,-1.5625000000000446,0.0
0.003600000000000006,-0.0628,0.0,8.504,-0.050000000000000565,-0.025000000000000716,0.0,1.5624999999999363,-1.5625000000000446,0.0
0.0031999999999999945,-0.0632,0.0,8.512,-0.025000000000000716,-0.025000000000000716,0.0,1.5625000000000446,1.5625000000000446,0.0
0.0031999999999999945,-0.0632,0.0,8.52,-0.02499999999999985,0.0,0.0,-1.5624999999999363,1.5625000000000446,0.0
0.002799999999999997,-0.0632,0.0,8.528,-0.0499999999999997,0.0,0.0,-1.5624999999999905,0.0,0.0
0.0023999999999999994,-0.0632,0.0,8.536,-0.0499999999999997,0.0,0.0,0.0,0.0,0.0
0.0020000000000000018,-0.0632,0.0,8.544,-0.0499999999999997,0.0,0.0,-5.421010862427522e-14,0.0,0.0
0.0016000000000000042,-0.0632,0.0,8.552,-0.050000000000000565,0.0,0.0,1.5624999999999363,0.0,0.0
0.0011999999999999927,-0.0632,0.0,8.56,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0,0.0
0.0011999999999999927,-0.0632,0.0,8.568,-0.02499999999999985,0.0,0.0,-1.5624999999999363,0.0,0.0
0.0007999999999999952,-0.0632,0.0,8.576,-0.0499999999999997,0.0,0.0,-1.5624999999999905,0.0,0.0
0.0003999999999999976,-0.0632,0.0,8.584,-0.0499999999999997,0.0,0.0,0.0,0.0,0.0
0.0,-0.0632,0.0,8.592,-0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.0003999999999999976,-0.0632,0.0,8.6,-0.0499999999999997,0.0,0.0,-5.421010862427522e-14,0.0,0.0
-0.0007999999999999952,-0.0632,0.0,8.608,-0.050000000000000565,0.0,0.0,1.5624999999999363,0.0,0.0
-0.0012000000000000066,-0.0632,0.0,8.616,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0,0.0
-0.0012000000000000066,-0.0632,0.0,8.624,-0.02499999999999985,0.0,0.0,-1.5624999999999363,0.0,0.0
-0.0016000000000000042,-0.0632,0.0,8.632,-0.0499999999999997,0.0,0.0,-1.5624999999999905,0.0,0.0
-0.0020000000000000018,-0.0632,0.0,8.64,-0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.0023999999999999994,-0.0632,0.0,8.648,-0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.002799999999999997,-0.0632,0.0,8.656,-0.0499999999999997,0.0,0.0,-5.421010862427522e-14,0.0,0.0
-0.0031999999999999945,-0.0632,0.0,8.664,-0.050000000000000565,0.0,0.0,1.5624999999999363,0.0,0.0
-0.003600000000000006,-0.0632,0.0,8.672,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0,0.0
-0.003600000000000006,-0.0632,0.0,8.68,-0.02499999999999985,0.0,0.0,-1.5624999999999363,0.0,0.0
-0.0040000000000000036,-0.0632,0.0,8.688,-0.0499999999999997,0.0,0.0,-1.5624999999999905,0.0,0.0
-0.004400000000000001,-0.0632,0.0,8.696,-0.0499999999999997,0.0,0.0,0.0,0.0,0.0
-0.004799999999999999,-0.0632,0.0,8.704,-0.0499999999999997,0.0,0.0,-5.421010862427522e-14,0.0,0.0
-0.005199999999999996,-0.0632,0.0,8.712,-0.050000000000000565,0.0,0.0,1.5624999999999363,0.0,0.0
-0.005600000000000008,-0.0632,0.0,8.72,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0,0.0
-0.005600000000000008,-0.0632,0.0,8.728,-0.02499999999999985,0.0,0.0,-1.5624999999999363,1.5625000000000446,0.0
-0.006000000000000005,-0.0632,0.0,8.736,-0.0499999999999997,0.025000000000000716,0.0,0.0,1.5625000000000446,0.0
-0.006400000000000003,-0.0628,0.0,8.744,-0.02499999999999985,0.025000000000000716,0.0,1.5624999999999905,-1.5625000000000446,0.0
-0.006400000000000003,-0.0628,0.0,8.752,-0.02499999999999985,0.0,0.0,-1.5624999999999905,-1.5625000000000446,0.0
-0.0068000000000000005,-0.0628,0.0,8.76,-0.0499999999999997,0.0,0.0,-1.5624999999999905,1.5624999999999363,0.0
-0.007199999999999998,-0.0628,0.0,8.768,-0.0499999999999997,0.02499999999999898,0.0,1.5624999999999905,1.5624999999999363,0.0
-0.007599999999999996,-0.06240000000000001,0.0,8.776,-0.02499999999999985,0.02499999999999898,0.0,3.124999999999981,1.0842021724855044e-13,0.0
-0.007599999999999996,-0.06240000000000001,0.0,8.784,0.0,0.025000000000000716,0.0,1.5624999999999905,1.0842021724855044e-13,0.0
-0.007599999999999996,-0.062,0.0,8.792,0.0,0.025000000000000716,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.007599999999999996,-0.062,0.0,8.8,0.02499999999999985,0.02499999999999898,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.007199999999999998,-0.061600000000000016,0.0,8.808,0.02499999999999985,0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.007199999999999998,-0.061600000000000016,0.0,8.816,0.02499999999999985,0.0,0.0,1.5624999999999905,1.0842021724855044e-13,0.0
-0.0068000000000000005,-0.061600000000000016,0.0,8.824,0.0499999999999997,0.025000000000000716,0.0,0.0,1.5625000000000446,0.0
-0.006400000000000003,-0.061200000000000004,0.0,8.832,0.02499999999999985,0.025000000000000716,0.0,-3.124999999999981,0.0,0.0
-0.006400000000000003,-0.061200000000000004,0.0,8.84,0.0,0.025000000000000716,0.0,-1.5624999999999905,0.0,0.0
-0.006400000000000003,-0.06079999999999999,0.0,8.848,0.0,0.025000000000000716,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.006400000000000003,-0.06079999999999999,0.0,8.856,0.02499999999999985,0.02499999999999898,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.06040000000000001,0.0,8.864,0.02499999999999985,0.02499999999999898,0.0,-1.5624999999999905,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.06040000000000001,0.0,8.872,0.0,0.025000000000000716,0.0,-1.5624999999999905,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.06,0.0,8.88,0.0,0.025000000000000716,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.06,0.0,8.888,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.059600000000000014,0.0,8.896,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0592,0.0,8.904,0.0,0.025000000000000716,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.0592,0.0,8.912,0.0,0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.05879999999999999,0.0,8.92,0.0,0.025000000000000716,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05879999999999999,0.0,8.928,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.05840000000000001,0.0,8.936,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.057999999999999996,0.0,8.944,0.0,0.025000000000000716,0.0,0.0,-1.5625000000000446,0.0
-0.006000000000000005,-0.057999999999999996,0.0,8.952,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.05760000000000001,0.0,8.96,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0572,0.0,8.968,0.0,0.025000000000000716,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.0572,0.0,8.976,0.0,0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.05679999999999999,0.0,8.984,0.0,0.025000000000000716,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05679999999999999,0.0,8.992,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.056400000000000006,0.0,9.0,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.055999999999999994,0.0,9.008000000000001,0.0,0.025000000000000716,0.0,0.0,-1.5625000000000446,0.0
-0.006000000000000005,-0.055999999999999994,0.0,9.016,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.05560000000000001,0.0,9.024000000000001,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0552,0.0,9.032,0.0,0.025000000000000716,0.0,0.0,-1.5625000000000446,0.0
-0.006000000000000005,-0.0552,0.0,9.040000000000001,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.054800000000000015,0.0,9.048,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.054400000000000004,0.0,9.056000000000001,0.0,0.025000000000000716,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.054400000000000004,0.0,9.064,0.0,0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.05399999999999999,0.0,9.072000000000001,0.0,0.025000000000000716,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05399999999999999,0.0,9.08,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.05360000000000001,0.0,9.088000000000001,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0532,0.0,9.096,0.0,0.025000000000000716,0.0,0.0,-1.5625000000000446,0.0
-0.006000000000000005,-0.0532,0.0,9.104000000000001,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.052800000000000014,0.0,9.112,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0524,0.0,9.120000000000001,0.0,0.025000000000000716,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.0524,0.0,9.128,0.0,0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.05199999999999999,0.0,9.136000000000001,0.0,0.025000000000000716,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05199999999999999,0.0,9.144,0.02499999999999985,0.02499999999999898,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.005600000000000008,-0.05160000000000001,0.0,9.152000000000001,0.02499999999999985,0.02499999999999898,0.0,-1.5624999999999905,1.0842021724855044e-13,0.0
-0.005600000000000008,-0.05160000000000001,0.0,9.16,0.0,0.025000000000000716,0.0,-1.5624999999999905,1.0842021724855044e-13,0.0
-0.005600000000000008,-0.051199999999999996,0.0,9.168000000000001,0.0,0.025000000000000716,0.0,-1.5624999999999905,-1.0842021724855044e-13,0.0
-0.005600000000000008,-0.051199999999999996,0.0,9.176,-0.02499999999999985,0.02499999999999898,0.0,-1.5624999999999905,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05080000000000001,0.0,9.184000000000001,-0.02499999999999985,0.02499999999999898,0.0,3.124999999999981,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05080000000000001,0.0,9.192,0.02499999999999985,0.025000000000000716,0.0,3.124999999999981,1.0842021724855044e-13,0.0
-0.005600000000000008,-0.0504,0.0,9.200000000000001,0.02499999999999985,0.025000000000000716,0.0,-3.124999999999981,0.0,0.0
-0.005600000000000008,-0.0504,0.0,9.208,-0.02499999999999985,0.025000000000000716,0.0,-3.124999999999981,0.0,0.0
-0.006000000000000005,-0.04999999999999999,0.0,9.216000000000001,-0.02499999999999985,0.025000000000000716,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.04999999999999999,0.0,9.224,0.0,0.02499999999999898,0.0,1.5624999999999905,1.5624999999999363,0.0
-0.006000000000000005,-0.049600000000000005,0.0,9.232,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.049199999999999994,0.0,9.24,0.0,0.025000000000000716,0.0,0.0,-1.5625000000000446,0.0
-0.006000000000000005,-0.049199999999999994,0.0,9.248,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.04880000000000001,0.0,9.256,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0484,0.0,9.264,0.0,0.025000000000000716,0.0,0.0,-1.5625000000000446,0.0
-0.006000000000000005,-0.0484,0.0,9.272,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.048000000000000015,0.0,9.28,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0476,0.0,9.288,0.0,0.025000000000000716,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.0476,0.0,9.296,0.0,0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.04719999999999999,0.0,9.304,0.0,0.025000000000000716,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.04719999999999999,0.0,9.312,0.0,0.02499999999999898,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.04680000000000001,0.0,9.32,0.0,0.0499999999999997,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0464,0.0,9.328,0.0,0.025000000000000716,0.0,-1.5624999999999905,-1.5625000000000446,0.0
-0.006000000000000005,-0.0464,0.0,9.336,-0.02499999999999985,0.02499999999999898,0.0,-1.5624999999999905,-1.0842021724855044e-13,0.0
-0.006400000000000003,-0.04600000000000001,0.0,9.344,-0.02499999999999985,0.02499999999999898,0.0,1.5624999999999905,1.0842021724855044e-13,0.0
-0.006400000000000003,-0.04600000000000001,0.0,9.352,0.0,0.025000000000000716,0.0,1.5624999999999905,1.0842021724855044e-13,0.0
-0.006400000000000003,-0.0456,0.0,9.36,0.0,0.025000000000000716,0.0,-1.5624999999999905,0.0,0.0
-0.006400000000000003,-0.0456,0.0,9.368,-0.02499999999999985,0.025000000000000716,0.0,-1.5624999999999905,0.0,0.0
-0.0068000000000000005,-0.04519999999999999,0.0,9.376,-0.02499999999999985,0.025000000000000716,0.0,0.0,-1.0842021724855044e-13,0.0
-0.0068000000000000005,-0.04519999999999999,0.0,9.384,-0.02499999999999985,0.02499999999999898,0.0,0.0,-1.0842021724855044e-13,0.0
-0.007199999999999998,-0.044800000000000006,0.0,9.392,-0.02499999999999985,0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.007199999999999998,-0.044800000000000006,0.0,9.4,-0.02499999999999985,0.0,0.0,-1.5625000000000446,1.0842021724855044e-13,0.0
-0.007599999999999996,-0.044800000000000006,0.0,9.408,-0.050000000000000565,0.025000000000000716,0.0,-5.421010862427522e-14,1.5625000000000446,0.0
-0.008000000000000007,-0.044399999999999995,0.0,9.416,-0.025000000000000716,0.025000000000000716,0.0,3.125000000000035,-3.1250000000000893,0.0
-0.008000000000000007,-0.044399999999999995,0.0,9.424,0.0,-0.025000000000000716,0.0,1.5625000000000446,-3.1250000000000893,0.0
-0.008000000000000007,-0.044800000000000006,0.0,9.432,0.0,-0.025000000000000716,0.0,1.5625000000000446,1.5625000000000446,0.0
-0.008000000000000007,-0.044800000000000006,0.0,9.44,0.025000000000000716,0.0,0.0,1.5625000000000446,1.5625000000000446,0.0
-0.007599999999999996,-0.044800000000000006,0.0,9.448,0.025000000000000716,0.0,0.0,-5.421010862427522e-14,-1.5624999999999363,0.0
-0.007599999999999996,-0.044800000000000006,0.0,9.456,0.02499999999999985,-0.02499999999999898,0.0,-5.421010862427522e-14,-1.5624999999999363,0.0
-0.007199999999999998,-0.04519999999999999,0.0,9.464,0.02499999999999985,-0.02499999999999898,0.0,0.0,-1.0842021724855044e-13,0.0
-0.007199999999999998,-0.04519999999999999,0.0,9.472,0.02499999999999985,-0.025000000000000716,0.0,0.0,-1.0842021724855044e-13,0.0
-0.0068000000000000005,-0.0456,0.0,9.48,0.02499999999999985,-0.025000000000000716,0.0,0.0,0.0,0.0
-0.0068000000000000005,-0.0456,0.0,9.488,0.02499999999999985,-0.025000000000000716,0.0,0.0,0.0,0.0
-0.006400000000000003,-0.04600000000000001,0.0,9.496,0.02499999999999985,-0.025000000000000716,0.0,0.0,1.0842021724855044e-13,0.0
-0.006400000000000003,-0.04600000000000001,0.0,9.504,0.02499999999999985,-0.02499999999999898,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0464,0.0,9.512,0.02499999999999985,-0.02499999999999898,0.0,-1.5624999999999905,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0464,0.0,9.52,0.0,-0.025000000000000716,0.0,-1.5624999999999905,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.04680000000000001,0.0,9.528,0.0,-0.025000000000000716,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.04680000000000001,0.0,9.536,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.04719999999999999,0.0,9.544,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0476,0.0,9.552,0.0,-0.025000000000000716,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.0476,0.0,9.56,0.0,-0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.048000000000000015,0.0,9.568,0.0,-0.025000000000000716,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.048000000000000015,0.0,9.576,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.0484,0.0,9.584,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.04880000000000001,0.0,9.592,0.0,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0
-0.006000000000000005,-0.04880000000000001,0.0,9.6,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.049199999999999994,0.0,9.608,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.049600000000000005,0.0,9.616,0.0,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0
-0.006000000000000005,-0.049600000000000005,0.0,9.624,0.0,-0.02499999999999898,0.0,1.5624999999999905,-1.5624999999999363,0.0
-0.006000000000000005,-0.04999999999999999,0.0,9.632,0.02499999999999985,-0.0499999999999997,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.005600000000000008,-0.0504,0.0,9.64,0.02499999999999985,-0.025000000000000716,0.0,-3.124999999999981,1.5624999999999363,0.0
-0.005600000000000008,-0.0504,0.0,9.648,-0.02499999999999985,-0.025000000000000716,0.0,-3.124999999999981,0.0,0.0
-0.006000000000000005,-0.05080000000000001,0.0,9.656,-0.02499999999999985,-0.025000000000000716,0.0,3.124999999999981,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05080000000000001,0.0,9.664,0.02499999999999985,-0.02499999999999898,0.0,3.124999999999981,1.0842021724855044e-13,0.0
-0.005600000000000008,-0.051199999999999996,0.0,9.672,0.02499999999999985,-0.02499999999999898,0.0,-1.5624999999999905,-1.0842021724855044e-13,0.0
-0.005600000000000008,-0.051199999999999996,0.0,9.68,0.0,-0.025000000000000716,0.0,-1.5624999999999905,-1.0842021724855044e-13,0.0
-0.005600000000000008,-0.05160000000000001,0.0,9.688,0.0,-0.025000000000000716,0.0,-1.5624999999999905,1.0842021724855044e-13,0.0
-0.005600000000000008,-0.05160000000000001,0.0,9.696,-0.02499999999999985,-0.02499999999999898,0.0,-1.5624999999999905,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05199999999999999,0.0,9.704,-0.02499999999999985,-0.02499999999999898,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05199999999999999,0.0,9.712,0.0,-0.025000000000000716,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0524,0.0,9.72,0.0,-0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.0524,0.0,9.728,0.0,-0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.052800000000000014,0.0,9.736,0.0,-0.025000000000000716,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.052800000000000014,0.0,9.744,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.0532,0.0,9.752,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05360000000000001,0.0,9.76,0.0,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0
-0.006000000000000005,-0.05360000000000001,0.0,9.768,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.05399999999999999,0.0,9.776,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.054400000000000004,0.0,9.784,0.0,-0.025000000000000716,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.054400000000000004,0.0,9.792,0.0,-0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.054800000000000015,0.0,9.8,0.0,-0.025000000000000716,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.054800000000000015,0.0,9.808,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.0552,0.0,9.816,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05560000000000001,0.0,9.824,0.0,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0
-0.006000000000000005,-0.05560000000000001,0.0,9.832,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.055999999999999994,0.0,9.84,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.056400000000000006,0.0,9.848,0.0,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0
-0.006000000000000005,-0.056400000000000006,0.0,9.856,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.05679999999999999,0.0,9.864,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0572,0.0,9.872,0.0,-0.025000000000000716,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.0572,0.0,9.88,0.0,-0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.05760000000000001,0.0,9.888,0.0,-0.025000000000000716,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05760000000000001,0.0,9.896,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.057999999999999996,0.0,9.904,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.05840000000000001,0.0,9.912,0.0,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0
-0.006000000000000005,-0.05840000000000001,0.0,9.92,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.05879999999999999,0.0,9.928,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.0592,0.0,9.936,0.0,-0.025000000000000716,0.0,0.0,1.5624999999999363,0.0
-0.006000000000000005,-0.0592,0.0,9.944,0.0,-0.025000000000000716,0.0,0.0,0.0,0.0
-0.006000000000000005,-0.059600000000000014,0.0,9.952,0.0,-0.025000000000000716,0.0,0.0,1.0842021724855044e-13,0.0
-0.006000000000000005,-0.059600000000000014,0.0,9.96,0.0,-0.02499999999999898,0.0,0.0,-1.5624999999999363,0.0
-0.006000000000000005,-0.06,0.0,9.968,0.0,-0.0499999999999997,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006000000000000005,-0.06040000000000001,0.0,9.976,0.0,-0.025000000000000716,0.0,-1.5624999999999905,1.5625000000000446,0.0
-0.006000000000000005,-0.06040000000000001,0.0,9.984,-0.02499999999999985,-0.02499999999999898,0.0,-1.5624999999999905,1.0842021724855044e-13,0.0
-0.006400000000000003,-0.06079999999999999,0.0,9.992,-0.02499999999999985,-0.02499999999999898,0.0,0.0,-1.0842021724855044e-13,0.0
-0.006400000000000003,-0.06079999999999999,0.0,10.0,-0.02499999999999985,-0.025000000000000716,0.0,0.0,-1.0842021724855044e-13,0.0
-0.0068000000000000005,-0.061200000000000004,0.0,10.008000000000001,-0.02499999999999985,-0.025000000000000716,0.0,0.0,0.0,0.0
-0.0068000000000000005,-0.061200000000000004,0.0,10.016,-0.02499999999999985,-0.025000000000000716,0.0,0.0,0.0,0.0
-0.007199999999999998,-0.061600000000000016,0.0,10.024000000000001,-0.02499999999999985,-0.025000000000000716,0.0,0.0,1.5625000000000446,0.0
-0.007199999999999998,-0.061600000000000016,0.0,10.032,-0.02499999999999985,0.0,0.0,0.0,1.0842021724855044e-13,0.0
-0.007599999999999996,-0.061600000000000016,0.0,10.040000000000001,-0.02499999999999985,-0.02499999999999898,0.0,1.5624999999999905,-3.124999999999981,0.0
-0.007599999999999996,-0.062,0.0,10.048,0.0,-0.0499999999999997,0.0,1.5624999999999905,-1.0842021724855044e-13,0.0
-0.007599999999999996,-0.06240000000000001,0.0,10.056000000000001,0.0,-0.025000000000000716,0.0,-1.5625000000000446,1.5625000000000446,0.0
