X,Y,Z,Roll,Pitch,Yaw,Action,Speed_Profile
0.4933333333333334,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4926666666666667,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49200000000000005,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4913333333333334,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49200000000000005,-0.14466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49200000000000005,-0.14533333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49200000000000005,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4926666666666667,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4933333333333334,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4933333333333334,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.14733333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.14800000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.14866666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.14933333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15066666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15133333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.152,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15266666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15333333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.154,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15533333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.156,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15666666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15733333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.158,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15866666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.15933333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.16,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4933333333333334,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4926666666666667,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49200000000000005,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49200000000000005,-0.16266666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49200000000000005,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49200000000000005,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4926666666666667,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4933333333333334,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49400000000000005,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4946666666666667,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49533333333333335,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49600000000000005,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4966666666666667,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49733333333333335,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49800000000000005,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4986666666666667,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.49933333333333335,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5006666666666667,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5013333333333334,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.502,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5026666666666667,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5033333333333334,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.504,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5046666666666667,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5053333333333334,-0.16266666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.506,-0.16266666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5066666666666667,-0.16266666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5066666666666667,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5073333333333334,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.508,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.508,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.508,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5086666666666667,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5086666666666667,-0.16,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5093333333333334,-0.15933333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5093333333333334,-0.15866666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5093333333333334,-0.158,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5093333333333334,-0.15733333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5093333333333334,-0.15666666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5093333333333334,-0.156,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5086666666666667,-0.156,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5086666666666667,-0.15533333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5086666666666667,-0.15533333333333332,0.05,0.0,-1.5707963267948966,0.0,Move_Lift,Rapid
0.5273333333333334,-0.156,0.05,0.0,-1.5707963267948966,0.0,Move_Lift,Rapid
0.5273333333333334,-0.156,0.01,0.0,-1.5707963267948966,0.0,Set_Draw,Slow
0.5273333333333334,-0.15666666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.15733333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.158,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5266666666666667,-0.15866666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5266666666666667,-0.15933333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5266666666666667,-0.16,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.526,-0.16,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.526,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5253333333333334,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5253333333333334,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5246666666666667,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5246666666666667,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.524,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5233333333333334,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5226666666666667,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.522,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5213333333333334,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5213333333333334,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5206666666666667,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5206666666666667,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.52,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.52,-0.16,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5193333333333334,-0.16,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5193333333333334,-0.15933333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5193333333333334,-0.15866666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5193333333333334,-0.158,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.15733333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.15666666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.156,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.15533333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.15466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.154,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.15333333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.15266666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.152,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.15133333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.15066666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.15,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5193333333333334,-0.14933333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5193333333333334,-0.14866666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5193333333333334,-0.14800000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.52,-0.14800000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.52,-0.14733333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.52,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5206666666666667,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5213333333333334,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5213333333333334,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.522,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5226666666666667,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5233333333333334,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.524,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5246666666666667,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5253333333333334,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.526,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.526,-0.14733333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.526,-0.14800000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5266666666666667,-0.14800000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5266666666666667,-0.14866666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5266666666666667,-0.14933333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.15,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.15066666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.15133333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.152,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.15266666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.15333333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.154,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.15466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.15533333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.15533333333333332,0.05,0.0,-1.5707963267948966,0.0,Move_Lift,Rapid
0.5333333333333334,-0.15266666666666667,0.05,0.0,-1.5707963267948966,0.0,Move_Lift,Rapid
0.5333333333333334,-0.15266666666666667,0.01,0.0,-1.5707963267948966,0.0,Set_Draw,Slow
0.5333333333333334,-0.15333333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5333333333333334,-0.154,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5333333333333334,-0.15466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5333333333333334,-0.15533333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5333333333333334,-0.156,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5326666666666667,-0.15666666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5326666666666667,-0.15733333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5326666666666667,-0.158,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5326666666666667,-0.15866666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.532,-0.15866666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.532,-0.15933333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5313333333333334,-0.15933333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5313333333333334,-0.16,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5313333333333334,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5306666666666667,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5306666666666667,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.53,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.53,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5293333333333334,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5286666666666667,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5286666666666667,-0.16266666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.528,-0.16266666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.528,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5266666666666667,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.526,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5253333333333334,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5246666666666667,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.524,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5233333333333334,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5226666666666667,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.522,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5213333333333334,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5206666666666667,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.52,-0.164,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5193333333333334,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.518,-0.16333333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.518,-0.16266666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5173333333333334,-0.16266666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5173333333333334,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5166666666666667,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.516,-0.162,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.516,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5153333333333334,-0.16133333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5153333333333334,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5146666666666667,-0.16066666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5146666666666667,-0.16,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5146666666666667,-0.15933333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.514,-0.15933333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.514,-0.15866666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5133333333333334,-0.158,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5133333333333334,-0.15733333333333333,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5133333333333334,-0.15666666666666668,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5126666666666667,-0.156,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5126666666666667,-0.15533333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5126666666666667,-0.15466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5126666666666667,-0.154,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5126666666666667,-0.15333333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5126666666666667,-0.15266666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5126666666666667,-0.152,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5133333333333334,-0.15133333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5133333333333334,-0.15066666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5133333333333334,-0.15,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.514,-0.14933333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.514,-0.14866666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.514,-0.14800000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5146666666666667,-0.14800000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5146666666666667,-0.14733333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5153333333333334,-0.14733333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5153333333333334,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.516,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.516,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5166666666666667,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5166666666666667,-0.14533333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5173333333333334,-0.14533333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.518,-0.14533333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.518,-0.14466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5186666666666667,-0.14466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5193333333333334,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.52,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5206666666666667,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5213333333333334,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.522,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5226666666666667,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5233333333333334,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.524,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5246666666666667,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5253333333333334,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.526,-0.14400000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5266666666666667,-0.14466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5273333333333334,-0.14466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.528,-0.14466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.528,-0.14533333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5286666666666667,-0.14533333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5293333333333334,-0.14533333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5293333333333334,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.53,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.53,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5306666666666667,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5306666666666667,-0.14733333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5313333333333334,-0.14733333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5313333333333334,-0.14800000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.532,-0.14800000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.532,-0.14866666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.532,-0.14933333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5326666666666667,-0.14933333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5326666666666667,-0.15,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5326666666666667,-0.15066666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5333333333333334,-0.15133333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5333333333333334,-0.152,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.5333333333333334,-0.152,0.05,0.0,-1.5707963267948966,0.0,Move_Lift,Rapid
0.4793333333333334,-0.14533333333333334,0.05,0.0,-1.5707963267948966,0.0,Move_Lift,Rapid
0.4793333333333334,-0.14533333333333334,0.01,0.0,-1.5707963267948966,0.0,Set_Draw,Slow
0.4793333333333334,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.48000000000000004,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.14600000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.14666666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.14733333333333334,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.14800000000000002,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.14866666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.14933333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.15,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.15066666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.15133333333333335,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.152,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.15266666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.15333333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.154,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.15466666666666667,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.15533333333333332,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
0.4806666666666667,-0.156,0.01,0.0,-1.5707963267948966,0.0,Draw_Down,Draw
